Contrast Feature,Dissimilarity Feature,Homogeneity Feature,Energy Feature,Correlation Feature,ASM Feature,diabetic_retinopathy
0.098051561,0.053220256,0.937386041,0.942222228,0.751484583,0.900633077,1
0.08664905,0.211671101,0.204066307,0.06824895,0.677493036,0.019661289,2
0.09333959,0.20090108,0.218011776,0.152837252,0.828831954,0.053904192,1
0.062361261,0.131178848,0.331448469,0.044579583,0.861487431,0.012022796,2
0.082845916,0.210729667,0.205748513,0.052596149,0.725181202,0.014668584,2
0.061127809,0.175291134,0.19703354,0.018954046,0.781868249,0.004766706,2
0.138035071,0.250290948,0.176239627,0.066060128,0.684727853,0.018915971,2
0.142066053,0.236735441,0.23252752,0.121806781,0.806641686,0.040075756,1
0.035286579,0.119755596,0.266035132,0.015973791,0.903854247,0.004102693,2
0.132925595,0.193375421,0.562442017,0.552686936,0.726290959,0.363819987,2
0.059419391,0.141690945,0.275484465,0.122725698,0.926847462,0.040456189,1
0.025823583,0.118485832,0.299575171,0.042633254,0.895727947,0.011438814,1
0.062387028,0.171231295,0.231221929,0.052693365,0.804623256,0.014591437,2
0.233244883,0.329016761,0.189171373,0.180906246,0.611665815,0.067708091,1
0.121413866,0.249462629,0.147339232,0.041605219,0.661910356,0.011317772,2
0.051371927,0.160641235,0.274546765,0.016973807,0.789371269,0.004213905,1
0.073641533,0.156782564,0.321537669,0.062834921,0.892601689,0.017830673,1
0.101174053,0.240272379,0.161982168,0.045501247,0.678645047,0.012467773,2
0.262288538,0.334279151,0.368722696,0.349666296,0.551160025,0.17595556,1
0.037104122,0.132003938,0.292500751,0.040569581,0.801364369,0.010822321,1
0.065342541,0.160515647,0.271423086,0.051875144,0.733874661,0.014298239,1
0.048074005,0.115364351,0.388522978,0.122488439,0.95298519,0.040387643,2
0.067600231,0.152470545,0.313211531,0.169068911,0.90341234,0.061728271,2
0.126427942,0.251896596,0.183133877,0.069966948,0.651712349,0.020252718,2
0.096547007,0.218706301,0.200091733,0.062736954,0.741943047,0.017805058,1
0.180972632,0.306393381,0.189129413,0.068909311,0.591315808,0.019889741,1
0.13117979,0.230379599,0.220215057,0.082951622,0.779077391,0.027123294,2
0.094633767,0.177929279,0.293362814,0.172141902,0.890698733,0.06340237,2
0.18327572,0.306272639,0.336882093,0.362805033,0.65495721,0.186228707,2
0.107131752,0.185814659,0.314712933,0.173175963,0.824725738,0.063801721,2
0.042690837,0.131100905,0.332793229,0.06117299,0.855175768,0.017292668,1
0.169094683,0.295874197,0.154797088,0.049439577,0.570218526,0.013531623,1
0.095132737,0.186810133,0.265886783,0.156137958,0.898409841,0.055463453,1
0.08271529,0.151260858,0.347440985,0.175189208,0.912578224,0.064791533,2
0.049373414,0.153076923,0.224442641,0.03704099,0.813772453,0.009776454,2
0.238062707,0.309644703,0.285111017,0.217911632,0.612093721,0.087716543,1
0.156094696,0.278799875,0.28483201,0.275914614,0.716638381,0.127622046,2
0.095394103,0.191325259,0.237375284,0.18165438,0.888701352,0.068070789,1
0.095199764,0.210517079,0.237481926,0.148467793,0.852639195,0.051873357,2
0.060393417,0.162100742,0.258803229,0.049709723,0.813484847,0.013609138,1
0.093783414,0.209021958,0.20773022,0.168843658,0.840850241,0.06161788,1
0.065524534,0.190416296,0.224500726,0.03187273,0.78372937,0.00828587,1
0.1011943,0.234192751,0.218371339,0.072483483,0.676786402,0.023473572,2
0.072300025,0.164109688,0.260245261,0.15327956,0.909537558,0.055145934,2
0.228984262,0.297827724,0.425070808,0.422258831,0.60273334,0.236184511,2
0.07983775,0.198367178,0.258006305,0.059459971,0.683191675,0.016725345,1
0.088386941,0.18955097,0.234342066,0.05325238,0.786025619,0.014728215,2
0.192381358,0.291468293,0.17577575,0.080068119,0.740932385,0.023785388,1
0.070397772,0.16533312,0.308181188,0.108998412,0.816115,0.034792675,1
0.103266414,0.214453468,0.231251306,0.092689713,0.752680673,0.03335183,2
0.124851396,0.215670613,0.240413564,0.182962917,0.863375534,0.068743535,1
0.084537023,0.178138537,0.271286907,0.158205492,0.901266805,0.056449354,1
0.082225364,0.164009443,0.315847369,0.139095145,0.887679061,0.047595849,1
0.107164086,0.198784471,0.413664147,0.367380351,0.748436551,0.190623125,2
0.073498582,0.19492544,0.170306901,0.028208118,0.704993676,0.007253239,1
0.083614048,0.17429674,0.237218605,0.150666273,0.877046842,0.052889682,2
0.342285289,0.446665094,0.156979917,0.142486123,0.377129548,0.049154767,1
0.233626385,0.359624557,0.186865492,0.15120497,0.483697215,0.05316082,1
0.057901665,0.13858238,0.315010515,0.137916021,0.937751767,0.047065301,1
0.227417743,0.385967219,0.095899046,0.039477968,0.432085263,0.010500314,1
0.200958805,0.268917472,0.411503955,0.387646322,0.668318941,0.238356881,2
0.14037148,0.221662911,0.342000295,0.171829853,0.833762519,0.063098678,1
0.099944,0.230117318,0.195622235,0.057164305,0.703216381,0.01598284,2
0.09753656,0.211104277,0.3273264,0.281400756,0.779609628,0.126915624,2
0.074704044,0.168547081,0.247419667,0.173934279,0.92912059,0.064150542,1
0.056027287,0.131333973,0.430497188,0.252565185,0.785574598,0.191722379,2
0.128411833,0.288490565,0.133148827,0.057272992,0.63016759,0.016555423,2
0.077153348,0.200339581,0.248199409,0.082104281,0.692621218,0.024523649,1
0.0295578,0.114325643,0.324420678,0.038620778,0.873713184,0.010246634,1
0.11510801,0.212180104,0.251607388,0.198784725,0.836493786,0.077112826,2
0.065566409,0.146297011,0.250332324,0.043011346,0.903379371,0.011545109,1
0.356982204,0.494328581,0.167820309,0.170079552,0.281989076,0.062257999,1
0.058704916,0.153928321,0.290540761,0.164248645,0.915395411,0.05953652,2
0.121046214,0.188422077,0.498532344,0.454192463,0.761263911,0.264806008,1
0.042746259,0.111680634,0.352849482,0.125719825,0.952362622,0.04173084,1
0.122603389,0.170681673,0.573721603,0.560949263,0.80401082,0.372795681,1
0.034902064,0.116435411,0.318021257,0.148896979,0.944238073,0.052067643,2
0.084726134,0.207323598,0.223731262,0.055295706,0.72860975,0.01537658,2
0.060577454,0.153273961,0.283553264,0.040915338,0.838518618,0.012145585,2
0.12858486,0.23797057,0.250812256,0.178653154,0.824162168,0.066537081,1
0.139008293,0.255823579,0.231794404,0.155673716,0.65155081,0.056451131,2
0.251776303,0.339222636,0.364745652,0.340213658,0.540546926,0.168738012,1
0.051176934,0.103143932,0.481990261,0.090987929,0.959037045,0.027787599,1
0.07171057,0.184322669,0.248317641,0.03279928,0.789625017,0.008552485,1
0.083329977,0.161786138,0.341652633,0.184063296,0.88670537,0.069374555,2
0.235541423,0.33451129,0.442414545,0.441286615,0.469505242,0.252952317,1
0.042600916,0.145155215,0.271012604,0.045155861,0.827202725,0.012203973,1
0.163982948,0.281875558,0.189845973,0.056167414,0.610152628,0.015657858,1
0.096586611,0.196804784,0.232582777,0.088280056,0.856899691,0.02677591,1
0.065575361,0.168863542,0.346201005,0.199613524,0.816485902,0.077945765,2
0.130412301,0.23904278,0.166653059,0.078349229,0.76476452,0.023235908,2
0.182785847,0.243485573,0.471999373,0.452497654,0.7266448,0.263235042,1
0.122150652,0.228532129,0.207923485,0.064770987,0.753093423,0.018859869,2
0.095823747,0.228049262,0.196797154,0.044524159,0.683645628,0.012031329,2
0.053757297,0.113154211,0.520230583,0.440123224,0.902417669,0.251859586,1
0.059256586,0.148904978,0.316158448,0.184037221,0.92874037,0.069297746,1
0.056609815,0.161013728,0.298657789,0.062884895,0.727915486,0.017854632,1
0.111718229,0.205003743,0.279990185,0.170102501,0.862258558,0.062280452,2
0.115031781,0.225489582,0.206634758,0.089553738,0.746874289,0.027985459,2
0.077446329,0.163151576,0.295243168,0.138292412,0.865904082,0.049068662,2
0.07115906,0.155966392,0.31454468,0.145980734,0.822452204,0.050726524,1
0.148431181,0.283072889,0.142388289,0.044963716,0.596296377,0.01225374,2
0.110019985,0.209282023,0.236083094,0.159377108,0.843630524,0.057010536,2
0.057365188,0.139895837,0.288516471,0.146701122,0.881207481,0.05105382,2
0.066183299,0.129260245,0.342218814,0.07201142,0.9223773,0.020942705,1
0.067300029,0.173001795,0.288370854,0.039243188,0.745055523,0.010428746,1
0.092058236,0.198835758,0.192782254,0.06200536,0.84737878,0.017554455,1
0.113885582,0.235598598,0.13259612,0.07649115,0.816378457,0.022509694,1
0.150608954,0.277322824,0.210118779,0.196354127,0.79384129,0.075788777,1
0.22082363,0.32095068,0.365533216,0.365067476,0.591589164,0.187993836,1
0.086683922,0.182088718,0.301348119,0.176249314,0.885559538,0.065379592,2
0.184644085,0.278152394,0.380498931,0.363628379,0.63213525,0.18738916,2
0.078317601,0.183416965,0.300547704,0.085195898,0.746327726,0.025646475,1
0.061337958,0.147624715,0.380534079,0.19076945,0.783070631,0.078164352,2
0.123199766,0.252179257,0.161663974,0.033482077,0.611278648,0.008747319,1
0.071794502,0.188190326,0.241776116,0.039004562,0.746110171,0.010359197,1
0.02715294,0.082250847,0.396819642,0.128990122,0.986820472,0.04328636,2
0.125881152,0.246826843,0.166603623,0.057112918,0.698466025,0.01597289,2
0.139680033,0.244657661,0.263764738,0.187090602,0.79692076,0.070886675,1
0.19701486,0.307415261,0.15614268,0.090209504,0.63334852,0.027603191,2
0.096482055,0.229616833,0.195642211,0.052803509,0.664409365,0.014586217,1
0.173773039,0.283746453,0.181285503,0.127174281,0.749635077,0.042362335,1
0.07429014,0.198516676,0.212274235,0.043756855,0.759086789,0.011845563,2
0.115615446,0.179467171,0.330121139,0.177069297,0.801167812,0.130873175,2
0.089123088,0.19864811,0.203804569,0.014777044,0.749229902,0.003647985,1
0.055076408,0.129185806,0.354140812,0.14465401,0.97048528,0.050109522,2
0.107611324,0.22953981,0.211157316,0.072253847,0.64769419,0.021034529,1
0.070918584,0.163258724,0.276810099,0.213127867,0.896899754,0.085117084,2
0.034490221,0.109695353,0.281937478,0.054609799,0.930353148,0.015151011,1
0.130273435,0.270051202,0.180326183,0.067250408,0.589310489,0.019430082,2
0.230116064,0.362413787,0.146122669,0.068020319,0.516772799,0.019583909,1
0.185993187,0.307123599,0.329878538,0.292125314,0.576837825,0.134226839,2
0.085274823,0.202684197,0.231634098,0.052837056,0.677783235,0.014593406,1
0.072302016,0.191007855,0.203027484,0.023042374,0.727059285,0.00583583,1
0.058314166,0.146892484,0.310104763,0.048108074,0.849360456,0.01753251,2
0.084787452,0.17398047,0.26782662,0.169342438,0.881955798,0.061959292,2
0.056504627,0.164773005,0.220007655,0.03454191,0.770253232,0.009046437,1
0.088759581,0.174136229,0.305332099,0.195257276,0.885353804,0.075206689,2
0.183225939,0.3052607,0.210750185,0.142252505,0.625050596,0.050243798,2
0.0986767,0.194711333,0.198145206,0.134481328,0.824889333,0.045547131,1
0.125151627,0.236597314,0.331395175,0.250900349,0.627146072,0.149009587,2
0.079570996,0.192755118,0.206453039,0.01885008,0.779892122,0.004704946,1
0.051179237,0.134976987,0.248041653,0.040378982,0.901493569,0.010762807,2
0.150507531,0.280053268,0.309994899,0.262067678,0.569146263,0.114329426,2
0.17185323,0.291405398,0.198853813,0.057885913,0.592836406,0.016289197,2
0.12320213,0.231256389,0.274086864,0.095310131,0.700159658,0.02942801,1
0.15483483,0.241494971,0.423378077,0.39334058,0.683657222,0.211044295,1
0.138047614,0.262274406,0.230381438,0.073634416,0.608518051,0.021515746,1
0.128604686,0.22987025,0.251135647,0.186747591,0.833083986,0.07070938,1
0.113768293,0.186141089,0.344778131,0.203947866,0.838475223,0.079904742,1
0.35733864,0.396084721,0.510241758,0.575219167,0.560957726,0.388568448,2
0.029578166,0.108781262,0.312622374,0.012029735,0.898291393,0.002932706,1
0.226441386,0.358196095,0.159332031,0.06921471,0.472715608,0.019991571,1
0.111308668,0.21555116,0.222456756,0.037312049,0.7456924,0.009858587,1
0.145690588,0.32182922,0.104960343,0.064563124,0.579454938,0.0186603,2
0.028895977,0.110102688,0.354782396,0.016224399,0.853290017,0.004015794,1
0.11849472,0.260958432,0.137161455,0.06758598,0.681581048,0.019482903,2
0.028794771,0.098422477,0.455398742,0.047488686,0.892906144,0.012925507,1
0.18501724,0.298492366,0.236032577,0.249054076,0.750293948,0.106172865,2
0.07190437,0.17382527,0.223100504,0.057876262,0.808542219,0.019777774,2
0.327616469,0.347921969,0.572811234,0.619032586,0.534427,0.438886441,1
0.050431976,0.145583879,0.255267253,0.053124312,0.849735627,0.014684247,2
0.135939619,0.262980701,0.16135255,0.047666429,0.682633815,0.012974082,2
0.083681264,0.177709086,0.299677196,0.145685316,0.882974647,0.050654235,2
0.214205838,0.315492577,0.324138351,0.295389973,0.567753974,0.15028661,2
0.102563474,0.20890315,0.244872614,0.105760941,0.733504639,0.033498039,1
0.102896021,0.227160687,0.208387441,0.056620646,0.649018884,0.015975079,2
0.153219422,0.246729898,0.260329333,0.229661881,0.810447743,0.094493614,1
0.166996649,0.291391964,0.192064801,0.103132733,0.529457039,0.03246613,1
0.049765782,0.131645054,0.228017107,0.056123227,0.916285208,0.015642792,2
0.13400977,0.23166781,0.215978221,0.169402318,0.798339048,0.06189571,1
0.247592991,0.353510576,0.314006227,0.324917305,0.517168266,0.161615197,2
0.107955445,0.236633081,0.196717124,0.05451563,0.679408949,0.015125004,1
0.049788647,0.153234441,0.225784116,0.037721475,0.814940737,0.009975481,2
0.109062583,0.228946696,0.214149375,0.050091354,0.686571437,0.013729898,1
0.068386041,0.145328168,0.286865428,0.196747662,0.925971116,0.076016282,2
0.228867942,0.359983162,0.306782991,0.341645419,0.597806017,0.170619845,2
0.094568835,0.173159002,0.286029058,0.190546176,0.888616349,0.072709621,2
0.182901183,0.293602735,0.247153888,0.199731328,0.596427695,0.081704689,2
0.083594096,0.202748279,0.257658363,0.052546658,0.751354537,0.014500368,1
0.032142963,0.126957793,0.270288111,0.024186289,0.900924376,0.006160919,2
0.101365726,0.241903763,0.191861098,0.087117265,0.669525251,0.026394581,2
0.129749121,0.251301256,0.207838276,0.073035272,0.680126675,0.021307066,1
0.091395395,0.213099127,0.211075813,0.037835193,0.707460929,0.01000988,1
0.100118053,0.226913474,0.24414481,0.234197814,0.84639768,0.098065699,2
0.130759334,0.227745173,0.346022627,0.282749389,0.685656229,0.127821386,2
0.144915322,0.288855835,0.145505706,0.054686139,0.645143979,0.015180541,1
0.045637111,0.131806771,0.294394073,0.163671894,0.890066535,0.059199088,2
0.109334624,0.240748031,0.219263534,0.086858575,0.648233718,0.02637232,2
0.063323547,0.163699228,0.305861997,0.049706022,0.799236549,0.013606761,1
0.137773124,0.243263468,0.187104435,0.059551285,0.711753095,0.01678014,2
0.115929122,0.214595863,0.216597561,0.131801207,0.825087789,0.044367752,2
0.105789456,0.23558724,0.262098749,0.238605671,0.797560407,0.099931746,2
0.09290254,0.21677628,0.148150263,0.052376055,0.79421231,0.014443445,1
0.067203201,0.153577186,0.28602723,0.133188576,0.918384996,0.044971118,1
0.084733876,0.20295885,0.223616715,0.029934072,0.725157728,0.007858178,2
0.044022182,0.144179345,0.245159635,0.025524674,0.879418272,0.006503015,1
0.205969023,0.283131909,0.251343557,0.185373945,0.723900985,0.070009503,1
0.124061297,0.223384094,0.259264797,0.224773428,0.836754393,0.091648352,2
0.20434807,0.329620841,0.139416313,0.09963374,0.577221952,0.031104792,2
0.084586463,0.196932826,0.174458912,0.121223099,0.881130827,0.040243479,2
0.063472498,0.155465607,0.327999638,0.188431498,0.904502181,0.071586215,1
0.098359678,0.200116304,0.284859775,0.134212634,0.752250709,0.050576851,2
0.032984751,0.106772362,0.383057361,0.069203987,0.885516082,0.019982384,1
0.066012426,0.164901489,0.283809866,0.153527528,0.911223175,0.054230822,2
0.042619465,0.129787014,0.293654915,0.154588641,0.944484974,0.054725932,1
0.165976627,0.248491727,0.3573545,0.325703562,0.726570293,0.188441021,2
0.053629882,0.14048513,0.209386056,0.056746322,0.915839861,0.015834542,1
0.134638036,0.247499943,0.391252522,0.383404456,0.707910247,0.202798061,1
0.177974445,0.3017122,0.178507371,0.075171472,0.564144836,0.022054202,1
0.134872057,0.226402711,0.277024225,0.204165865,0.835093895,0.080062425,2
0.057798862,0.15476629,0.299815003,0.056488046,0.762054509,0.01577064,2
0.146288209,0.300132135,0.153458988,0.058629327,0.589725227,0.016452086,1
0.149452312,0.276525468,0.156682563,0.055278348,0.638498207,0.015372138,1
0.102816345,0.204027223,0.241363455,0.104190674,0.765914572,0.032877939,1
0.107513283,0.224698215,0.179371071,0.038663341,0.741435846,0.010256834,2
0.067236508,0.13676927,0.221573679,0.080352226,0.907219058,0.024321292,2
0.062465533,0.164536298,0.325711404,0.171035376,0.870909863,0.062708018,2
0.156997555,0.281516303,0.354803747,0.359390456,0.649388457,0.183505699,1
0.035106137,0.112947058,0.209199498,0.030144971,0.92502668,0.00778979,1
0.03974779,0.132028037,0.326413859,0.024800899,0.871066506,0.006309517,1
0.074135797,0.168168082,0.289897628,0.043919045,0.874684485,0.01182415,1
0.225359422,0.257707873,0.508518937,0.518103129,0.660865044,0.327369325,2
0.193676409,0.236034412,0.520968162,0.519399171,0.697124358,0.3287019,1
0.078356161,0.203854226,0.237777381,0.06440507,0.73620916,0.018356775,1
0.138295228,0.20498111,0.447423144,0.415926943,0.794257446,0.230337028,1
0.452789073,0.510405009,0.271554765,0.311009344,0.328578232,0.147334659,1
0.078900777,0.144852734,0.382863793,0.271236018,0.944595146,0.120210589,1
0.069986182,0.179437939,0.247272052,0.028313109,0.716153904,0.007444233,2
0.057360522,0.163026385,0.2441321,0.045884401,0.82428805,0.012425635,1
0.06072555,0.163054566,0.32330146,0.174016621,0.87124699,0.064273901,2
0.263801478,0.37954532,0.344409009,0.39223758,0.548435458,0.210163466,2
0.120409717,0.212501217,0.394036872,0.347860605,0.780089954,0.180766179,2
0.067551616,0.181975413,0.188727369,0.007935236,0.802602132,0.001921662,2
0.106899982,0.204884265,0.239253963,0.157126182,0.844092708,0.056011741,2
0.20325713,0.333497781,0.217108196,0.200395532,0.691400985,0.077971784,1
0.11159999,0.24386468,0.152580622,0.022869155,0.662817528,0.005784436,1
0.166896051,0.267368115,0.192547612,0.115718199,0.78931166,0.03752899,1
0.17126977,0.296583266,0.173476381,0.048952887,0.483386466,0.013380883,1
0.133246696,0.222078347,0.288511141,0.162142629,0.820041863,0.058347225,2
0.046181307,0.151368395,0.291685121,0.073546132,0.782503408,0.021480229,1
0.11652272,0.220770573,0.213079552,0.174622857,0.806327123,0.064528205,2
0.09261825,0.208917715,0.189904638,0.041423847,0.693328089,0.011082562,1
0.172386171,0.295460594,0.170277384,0.087473313,0.614028686,0.026492737,1
0.089738819,0.208121405,0.210074718,0.176642869,0.862469234,0.065549817,2
0.136450581,0.262483184,0.138453236,0.067319845,0.754579581,0.019920256,2
0.146894789,0.244481126,0.242624059,0.174399702,0.810202836,0.064392628,1
0.140910534,0.244666274,0.213299038,0.042780948,0.717910084,0.011651051,2
